#wavelength_payne flux_payne
4387.879833 0.988697
4387.895926 0.988697
4387.912019 0.988697
4387.928112 0.988697
4387.944205 0.988698
4387.960298 0.988698
4387.976391 0.988698
4387.992484 0.988698
4388.008577 0.988699
4388.024670 0.988699
4388.040764 0.988699
4388.056857 0.988699
4388.072951 0.988700
4388.089044 0.988700
4388.105138 0.988700
4388.121231 0.988700
4388.137325 0.988701
4388.153419 0.988701
4388.169513 0.988701
4388.185607 0.988701
4388.201701 0.988702
4388.217795 0.988702
4388.233889 0.988702
4388.249983 0.988702
4388.266077 0.988703
4388.282171 0.988703
4388.298265 0.988703
4388.314360 0.988703
4388.330454 0.988704
4388.346549 0.988704
4388.362643 0.988704
4388.378738 0.988704
4388.394832 0.988705
4388.410927 0.988705
4388.427022 0.988705
4388.443117 0.988705
4388.459212 0.988706
4388.475307 0.988706
4388.491402 0.988706
4388.507497 0.988706
4388.523592 0.988707
4388.539687 0.988707
4388.555782 0.988707
4388.571877 0.988708
4388.587973 0.988708
4388.604068 0.988708
4388.620164 0.988708
4388.636259 0.988709
4388.652355 0.988709
4388.668450 0.988709
4388.684546 0.988709
4388.700642 0.988710
4388.716738 0.988710
4388.732834 0.988710
4388.748930 0.988710
4388.765026 0.988711
4388.781122 0.988711
4388.797218 0.988711
4388.813314 0.988711
4388.829410 0.988712
4388.845507 0.988712
4388.861603 0.988712
4388.877699 0.988712
4388.893796 0.988713
4388.909892 0.988713
4388.925989 0.988713
4388.942086 0.988713
4388.958182 0.988714
4388.974279 0.988714
4388.990376 0.988714
4389.006473 0.988714
4389.022570 0.988715
4389.038667 0.988715
4389.054764 0.988715
4389.070861 0.988715
4389.086958 0.988716
4389.103055 0.988716
4389.119153 0.988716
4389.135250 0.988716
4389.151347 0.988717
4389.167445 0.988717
4389.183542 0.988717
4389.199640 0.988717
4389.215738 0.988718
4389.231835 0.988718
4389.247933 0.988718
4389.264031 0.988718
4389.280129 0.988719
4389.296227 0.988719
4389.312325 0.988719
4389.328423 0.988719
4389.344521 0.988720
4389.360619 0.988720
4389.376718 0.988720
4389.392816 0.988720
4389.408914 0.988721
4389.425013 0.988721
4389.441111 0.988721
4389.457210 0.988721
4389.473308 0.988722
4389.489407 0.988722
4389.505506 0.988722
4389.521604 0.988722
4389.537703 0.988723
4389.553802 0.988723
4389.569901 0.988723
4389.586000 0.988723
4389.602099 0.988724
4389.618198 0.988724
4389.634298 0.988724
4389.650397 0.988724
4389.666496 0.988725
4389.682596 0.988725
4389.698695 0.988725
4389.714794 0.988725
4389.730894 0.988726
4389.746994 0.988726
4389.763093 0.988726
4389.779193 0.988726
4389.795293 0.988727
4389.811393 0.988727
4389.827493 0.988727
4389.843592 0.988728
4389.859692 0.988728
4389.875793 0.988728
4389.891893 0.988728
4389.907993 0.988729
4389.924093 0.988729
4389.940193 0.988729
4389.956294 0.988729
4389.972394 0.988730
4389.988495 0.988730
4390.004595 0.988730
4390.020696 0.988730
4390.036797 0.988731
4390.052897 0.988731
4390.068998 0.988731
4390.085099 0.988731
4390.101200 0.988732
4390.117301 0.988732
4390.133402 0.988732
4390.149503 0.988732
4390.165604 0.988733
4390.181705 0.988733
4390.197807 0.988733
4390.213908 0.988733
4390.230009 0.988734
4390.246111 0.988734
4390.262212 0.988734
4390.278314 0.988734
4390.294415 0.988735
4390.310517 0.988735
4390.326619 0.988735
4390.342721 0.988735
4390.358822 0.988736
4390.374924 0.988736
4390.391026 0.988736
4390.407128 0.988736
4390.423230 0.988737
4390.439333 0.988737
4390.455435 0.988737
4390.471537 0.988737
4390.487639 0.988738
4390.503742 0.988738
4390.519844 0.988738
4390.535947 0.988738
4390.552049 0.988739
4390.568152 0.988739
4390.584255 0.988739
4390.600357 0.988739
4390.616460 0.988740
4390.632563 0.988740
4390.648666 0.988740
4390.664769 0.988740
4390.680872 0.988741
4390.696975 0.988741
4390.713078 0.988741
4390.729181 0.988741
4390.745285 0.988742
4390.761388 0.988742
4390.777491 0.988742
4390.793595 0.988742
4390.809698 0.988743
4390.825802 0.988743
4390.841905 0.988743
4390.858009 0.988743
4390.874113 0.988744
4390.890217 0.988744
4390.906320 0.988744
4390.922424 0.988744
4390.938528 0.988745
4390.954632 0.988745
4390.970736 0.988745
4390.986841 0.988745
4391.002945 0.988746
4391.019049 0.988746
4391.035153 0.988746
4391.051258 0.988746
4391.067362 0.988747
4391.083467 0.988747
4391.099571 0.988747
4391.115676 0.988748
4391.131781 0.988748
4391.147885 0.988748
4391.163990 0.988748
4391.180095 0.988749
4391.196200 0.988749
4391.212305 0.988749
4391.228410 0.988749
4391.244515 0.988750
4391.260620 0.988750
4391.276726 0.988750
4391.292831 0.988750
4391.308936 0.988751
4391.325042 0.988751
4391.341147 0.988751
4391.357252 0.988751
4391.373358 0.988752
4391.389464 0.988752
4391.405569 0.988752
4391.421675 0.988752
4391.437781 0.988753
4391.453887 0.988753
4391.469993 0.988753
4391.486099 0.988753
4391.502205 0.988754
4391.518311 0.988754
4391.534417 0.988754
4391.550523 0.988754
4391.566630 0.988755
4391.582736 0.988755
4391.598842 0.988755
4391.614949 0.988755
4391.631055 0.988756
4391.647162 0.988756
4391.663268 0.988756
4391.679375 0.988756
4391.695482 0.988757
4391.711589 0.988757
4391.727696 0.988757
4391.743803 0.988757
4391.759910 0.988758
4391.776017 0.988758
4391.792124 0.988758
4391.808231 0.988758
4391.824338 0.988759
4391.840445 0.988759
4391.856553 0.988759
4391.872660 0.988759
4391.888768 0.988760
4391.904875 0.988760
4391.920983 0.988760
4391.937090 0.988760
4391.953198 0.988761
4391.969306 0.988761
4391.985414 0.988761
4392.001521 0.988761
4392.017629 0.988762
4392.033737 0.988762
4392.049845 0.988762
4392.065954 0.988762
4392.082062 0.988763
4392.098170 0.988763
4392.114278 0.988763
4392.130387 0.988763
4392.146495 0.988764
4392.162603 0.988764
4392.178712 0.988764
4392.194821 0.988764
4392.210929 0.988765
4392.227038 0.988765
4392.243147 0.988765
4392.259255 0.988765
4392.275364 0.988766
4392.291473 0.988766
4392.307582 0.988766
4392.323691 0.988766
4392.339800 0.988767
4392.355910 0.988767
4392.372019 0.988767
4392.388128 0.988768
4392.404238 0.988768
4392.420347 0.988768
4392.436456 0.988768
4392.452566 0.988769
4392.468676 0.988769
4392.484785 0.988769
4392.500895 0.988769
4392.517005 0.988770
4392.533114 0.988770
4392.549224 0.988770
4392.565334 0.988770
4392.581444 0.988771
4392.597554 0.988771
4392.613664 0.988771
4392.629775 0.988771
4392.645885 0.988772
4392.661995 0.988772
4392.678106 0.988772
4392.694216 0.988772
4392.710326 0.988773
4392.726437 0.988773
4392.742548 0.988773
4392.758658 0.988773
4392.774769 0.988774
4392.790880 0.988774
4392.806991 0.988774
4392.823101 0.988774
4392.839212 0.988775
4392.855323 0.988775
4392.871434 0.988775
4392.887546 0.988775
4392.903657 0.988776
4392.919768 0.988776
4392.935879 0.988776
4392.951991 0.988776
4392.968102 0.988777
4392.984214 0.988777
4393.000325 0.988777
4393.016437 0.988777
4393.032548 0.988778
4393.048660 0.988778
4393.064772 0.988778
4393.080884 0.988778
4393.096996 0.988779
4393.113108 0.988779
4393.129220 0.988779
4393.145332 0.988779
4393.161444 0.988780
4393.177556 0.988780
4393.193668 0.988780
4393.209780 0.988780
4393.225893 0.988781
4393.242005 0.988781
4393.258118 0.988781
4393.274230 0.988781
4393.290343 0.988782
4393.306456 0.988782
4393.322568 0.988782
4393.338681 0.988782
4393.354794 0.988783
4393.370907 0.988783
4393.387020 0.988783
4393.403133 0.988783
4393.419246 0.988784
4393.435359 0.988784
4393.451472 0.988784
4393.467585 0.988784
4393.483699 0.988785
4393.499812 0.988785
4393.515926 0.988785
4393.532039 0.988785
4393.548153 0.988786
4393.564266 0.988786
4393.580380 0.988786
4393.596494 0.988787
4393.612607 0.988787
4393.628721 0.988787
4393.644835 0.988787
4393.660949 0.988788
4393.677063 0.988788
4393.693177 0.988788
4393.709291 0.988788
4393.725405 0.988789
4393.741520 0.988789
4393.757634 0.988789
4393.773748 0.988789
4393.789863 0.988790
4393.805977 0.988790
4393.822092 0.988790
4393.838207 0.988790
4393.854321 0.988791
4393.870436 0.988791
4393.886551 0.988791
4393.902666 0.988791
4393.918780 0.988792
4393.934895 0.988792
4393.951010 0.988792
4393.967126 0.988792
4393.983241 0.988793
4393.999356 0.988793
4394.015471 0.988793
4394.031586 0.988793
4394.047702 0.988794
4394.063817 0.988794
4394.079933 0.988794
4394.096048 0.988794
4394.112164 0.988795
4394.128280 0.988795
4394.144395 0.988795
4394.160511 0.988795
4394.176627 0.988796
4394.192743 0.988796
4394.208859 0.988796
4394.224975 0.988796
4394.241091 0.988797
4394.257207 0.988797
4394.273323 0.988797
4394.289440 0.988797
4394.305556 0.988798
4394.321672 0.988798
4394.337789 0.988798
4394.353905 0.988798
4394.370022 0.988799
4394.386138 0.988799
4394.402255 0.988799
4394.418372 0.988799
4394.434489 0.988800
4394.450606 0.988800
4394.466722 0.988800
4394.482839 0.988800
4394.498956 0.988801
4394.515074 0.988801
4394.531191 0.988801
4394.547308 0.988801
4394.563425 0.988802
4394.579543 0.988802
4394.595660 0.988802
4394.611777 0.988802
4394.627895 0.988803
4394.644012 0.988803
4394.660130 0.988803
4394.676248 0.988803
4394.692366 0.988804
4394.708483 0.988804
4394.724601 0.988804
4394.740719 0.988804
4394.756837 0.988805
4394.772955 0.988805
4394.789073 0.988805
4394.805191 0.988805
4394.821310 0.988806
4394.837428 0.988806
4394.853546 0.988806
4394.869665 0.988807
4394.885783 0.988807
4394.901902 0.988807
4394.918020 0.988807
4394.934139 0.988808
4394.950257 0.988808
4394.966376 0.988808
4394.982495 0.988808
4394.998614 0.988809
4395.014733 0.988809
4395.030852 0.988809
4395.046971 0.988809
4395.063090 0.988810
4395.079209 0.988810
4395.095328 0.988810
4395.111448 0.988810
4395.127567 0.988811
4395.143686 0.988811
4395.159806 0.988811
4395.175925 0.988811
4395.192045 0.988812
4395.208165 0.988812
4395.224284 0.988812
4395.240404 0.988812
4395.256524 0.988813
4395.272644 0.988813
4395.288764 0.988813
4395.304884 0.988813
4395.321004 0.988814
4395.337124 0.988814
4395.353244 0.988814
4395.369364 0.988814
4395.385484 0.988815
4395.401605 0.988815
4395.417725 0.988815
4395.433846 0.988815
4395.449966 0.988816
4395.466087 0.988816
4395.482207 0.988816
4395.498328 0.988816
4395.514449 0.988817
4395.530570 0.988817
4395.546691 0.988817
4395.562811 0.988817
4395.578932 0.988818
4395.595054 0.988818
4395.611175 0.988818
4395.627296 0.988818
4395.643417 0.988819
4395.659538 0.988819
4395.675660 0.988819
4395.691781 0.988819
4395.707903 0.988820
4395.724024 0.988820
4395.740146 0.988820
4395.756267 0.988820
4395.772389 0.988821
4395.788511 0.988821
4395.804633 0.988821
4395.820755 0.988821
4395.836876 0.988822
4395.852998 0.988822
4395.869121 0.988822
4395.885243 0.988822
4395.901365 0.988823
4395.917487 0.988823
4395.933609 0.988823
4395.949732 0.988823
4395.965854 0.988824
4395.981977 0.988824
4395.998099 0.988824
4396.014222 0.988824
4396.030344 0.988825
4396.046467 0.988825
4396.062590 0.988825
4396.078713 0.988825
4396.094836 0.988826
4396.110959 0.988826
4396.127082 0.988826
4396.143205 0.988827
4396.159328 0.988827
4396.175451 0.988827
4396.191574 0.988827
4396.207697 0.988828
4396.223821 0.988828
4396.239944 0.988828
4396.256068 0.988828
4396.272191 0.988829
4396.288315 0.988829
4396.304438 0.988829
4396.320562 0.988829
4396.336686 0.988830
4396.352810 0.988830
4396.368934 0.988830
4396.385058 0.988830
4396.401182 0.988831
4396.417306 0.988831
4396.433430 0.988831
4396.449554 0.988831
4396.465678 0.988832
4396.481803 0.988832
4396.497927 0.988832
4396.514051 0.988832
4396.530176 0.988833
4396.546300 0.988833
4396.562425 0.988833
4396.578550 0.988833
4396.594674 0.988834
4396.610799 0.988834
4396.626924 0.988834
4396.643049 0.988834
4396.659174 0.988835
4396.675299 0.988835
4396.691424 0.988835
4396.707549 0.988835
4396.723674 0.988836
4396.739800 0.988836
4396.755925 0.988836
4396.772050 0.988836
4396.788176 0.988837
4396.804301 0.988837
4396.820427 0.988837
4396.836552 0.988837
4396.852678 0.988838
4396.868804 0.988838
4396.884930 0.988838
4396.901055 0.988838
4396.917181 0.988839
4396.933307 0.988839
4396.949433 0.988839
4396.965559 0.988839
4396.981685 0.988840
4396.997812 0.988840
4397.013938 0.988840
4397.030064 0.988840
4397.046191 0.988841
4397.062317 0.988841
4397.078444 0.988841
4397.094570 0.988841
4397.110697 0.988842
4397.126823 0.988842
4397.142950 0.988842
4397.159077 0.988842
4397.175204 0.988843
4397.191331 0.988843
4397.207458 0.988843
4397.223585 0.988843
4397.239712 0.988844
4397.255839 0.988844
4397.271966 0.988844
4397.288093 0.988844
4397.304221 0.988845
4397.320348 0.988845
4397.336476 0.988845
4397.352603 0.988845
4397.368731 0.988846
4397.384858 0.988846
4397.400986 0.988846
4397.417114 0.988847
4397.433241 0.988847
4397.449369 0.988847
4397.465497 0.988847
4397.481625 0.988848
4397.497753 0.988848
4397.513881 0.988848
4397.530009 0.988848
4397.546138 0.988849
4397.562266 0.988849
4397.578394 0.988849
4397.594523 0.988849
4397.610651 0.988850
4397.626780 0.988850
4397.642908 0.988850
4397.659037 0.988850
4397.675165 0.988851
4397.691294 0.988851
4397.707423 0.988851
4397.723552 0.988851
4397.739681 0.988852
4397.755810 0.988852
4397.771939 0.988852
4397.788068 0.988852
4397.804197 0.988853
4397.820326 0.988853
4397.836456 0.988853
4397.852585 0.988853
4397.868714 0.988854
4397.884844 0.988854
4397.900973 0.988854
4397.917103 0.988854
4397.933232 0.988855
4397.949362 0.988855
4397.965492 0.988855
4397.981622 0.988855
4397.997752 0.988856
4398.013881 0.988856
4398.030011 0.988856
4398.046142 0.988856
4398.062272 0.988857
4398.078402 0.988857
4398.094532 0.988857
4398.110662 0.988857
4398.126793 0.988858
4398.142923 0.988858
4398.159053 0.988858
4398.175184 0.988858
4398.191315 0.988859
4398.207445 0.988859
4398.223576 0.988859
4398.239707 0.988859
4398.255837 0.988860
4398.271968 0.988860
4398.288099 0.988860
4398.304230 0.988860
4398.320361 0.988861
4398.336492 0.988861
4398.352624 0.988861
4398.368755 0.988861
4398.384886 0.988862
4398.401017 0.988862
4398.417149 0.988862
4398.433280 0.988862
4398.449412 0.988863
4398.465543 0.988863
4398.481675 0.988863
4398.497807 0.988863
4398.513939 0.988864
4398.530070 0.988864
4398.546202 0.988864
4398.562334 0.988864
4398.578466 0.988865
4398.594598 0.988865
4398.610730 0.988865
4398.626863 0.988866
4398.642995 0.988866
4398.659127 0.988866
4398.675259 0.988866
4398.691392 0.988867
4398.707524 0.988867
4398.723657 0.988867
4398.739789 0.988867
4398.755922 0.988868
4398.772055 0.988868
4398.788188 0.988868
4398.804320 0.988868
4398.820453 0.988869
4398.836586 0.988869
4398.852719 0.988869
4398.868852 0.988869
4398.884985 0.988870
4398.901119 0.988870
4398.917252 0.988870
4398.933385 0.988870
4398.949518 0.988871
4398.965652 0.988871
4398.981785 0.988871
4398.997919 0.988871
4399.014052 0.988872
4399.030186 0.988872
4399.046320 0.988872
4399.062454 0.988872
4399.078587 0.988873
4399.094721 0.988873
4399.110855 0.988873
4399.126989 0.988873
4399.143123 0.988874
4399.159257 0.988874
4399.175392 0.988874
4399.191526 0.988874
4399.207660 0.988875
4399.223795 0.988875
4399.239929 0.988875
4399.256063 0.988875
4399.272198 0.988876
4399.288333 0.988876
4399.304467 0.988876
4399.320602 0.988876
4399.336737 0.988877
4399.352872 0.988877
4399.369006 0.988877
4399.385141 0.988877
4399.401276 0.988878
4399.417412 0.988878
4399.433547 0.988878
4399.449682 0.988878
4399.465817 0.988879
4399.481952 0.988879
4399.498088 0.988879
4399.514223 0.988879
4399.530359 0.988880
4399.546494 0.988880
4399.562630 0.988880
4399.578766 0.988880
4399.594901 0.988881
4399.611037 0.988881
4399.627173 0.988881
4399.643309 0.988881
4399.659445 0.988882
4399.675581 0.988882
4399.691717 0.988882
4399.707853 0.988882
4399.723989 0.988883
4399.740125 0.988883
4399.756262 0.988883
4399.772398 0.988883
4399.788535 0.988884
4399.804671 0.988884
4399.820808 0.988884
4399.836944 0.988884
4399.853081 0.988885
4399.869218 0.988885
4399.885354 0.988885
4399.901491 0.988886
4399.917628 0.988886
4399.933765 0.988886
4399.949902 0.988886
4399.966039 0.988887
4399.982176 0.988887
4399.998314 0.988887
4400.014451 0.988887
4400.030588 0.988888
4400.046726 0.988888
4400.062863 0.988888
4400.079000 0.988888
4400.095138 0.988889
4400.111276 0.988889
4400.127413 0.988889
4400.143551 0.988889
4400.159689 0.988890
4400.175827 0.988890
4400.191965 0.988890
4400.208103 0.988890
4400.224241 0.988891
4400.240379 0.988891
4400.256517 0.988891
4400.272655 0.988891
4400.288793 0.988892
4400.304932 0.988892
4400.321070 0.988892
4400.337209 0.988892
4400.353347 0.988893
4400.369486 0.988893
4400.385624 0.988893
4400.401763 0.988893
4400.417902 0.988894
4400.434040 0.988894
4400.450179 0.988894
4400.466318 0.988894
4400.482457 0.988895
4400.498596 0.988895
4400.514735 0.988895
4400.530875 0.988895
4400.547014 0.988896
4400.563153 0.988896
4400.579292 0.988896
4400.595432 0.988896
4400.611571 0.988897
4400.627711 0.988897
4400.643850 0.988897
4400.659990 0.988897
4400.676130 0.988898
4400.692269 0.988898
4400.708409 0.988898
4400.724549 0.988898
4400.740689 0.988899
4400.756829 0.988899
4400.772969 0.988899
4400.789109 0.988899
4400.805249 0.988900
4400.821389 0.988900
4400.837530 0.988900
4400.853670 0.988900
4400.869811 0.988901
4400.885951 0.988901
4400.902091 0.988901
4400.918232 0.988901
4400.934373 0.988902
4400.950513 0.988902
4400.966654 0.988902
4400.982795 0.988902
4400.998936 0.988903
4401.015077 0.988903
4401.031218 0.988903
4401.047359 0.988903
4401.063500 0.988904
4401.079641 0.988904
4401.095782 0.988904
4401.111924 0.988904
4401.128065 0.988905
4401.144206 0.988905
4401.160348 0.988905
4401.176489 0.988906
4401.192631 0.988906
4401.208773 0.988906
4401.224914 0.988906
4401.241056 0.988907
4401.257198 0.988907
4401.273340 0.988907
4401.289482 0.988907
4401.305624 0.988908
4401.321766 0.988908
4401.337908 0.988908
4401.354050 0.988908
4401.370192 0.988909
4401.386335 0.988909
4401.402477 0.988909
4401.418619 0.988909
4401.434762 0.988910
4401.450904 0.988910
4401.467047 0.988910
4401.483190 0.988910
4401.499332 0.988911
4401.515475 0.988911
4401.531618 0.988911
4401.547761 0.988911
4401.563904 0.988912
4401.580047 0.988912
4401.596190 0.988912
4401.612333 0.988912
4401.628476 0.988913
4401.644619 0.988913
4401.660763 0.988913
4401.676906 0.988913
4401.693049 0.988914
4401.709193 0.988914
4401.725336 0.988914
4401.741480 0.988914
4401.757624 0.988915
4401.773767 0.988915
4401.789911 0.988915
4401.806055 0.988915
4401.822199 0.988916
4401.838343 0.988916
4401.854487 0.988916
4401.870631 0.988916
4401.886775 0.988917
4401.902919 0.988917
4401.919064 0.988917
4401.935208 0.988917
4401.951352 0.988918
4401.967497 0.988918
4401.983641 0.988918
4401.999786 0.988918
4402.015930 0.988919
4402.032075 0.988919
4402.048220 0.988919
4402.064364 0.988919
4402.080509 0.988920
4402.096654 0.988920
4402.112799 0.988920
4402.128944 0.988920
4402.145089 0.988921
4402.161234 0.988921
4402.177380 0.988921
4402.193525 0.988921
4402.209670 0.988922
4402.225815 0.988922
4402.241961 0.988922
4402.258106 0.988922
4402.274252 0.988923
4402.290398 0.988923
4402.306543 0.988923
4402.322689 0.988923
4402.338835 0.988924
4402.354981 0.988924
4402.371127 0.988924
4402.387272 0.988924
4402.403418 0.988925
4402.419565 0.988925
4402.435711 0.988925
4402.451857 0.988926
4402.468003 0.988926
4402.484150 0.988926
4402.500296 0.988926
4402.516442 0.988927
4402.532589 0.988927
4402.548735 0.988927
4402.564882 0.988927
4402.581029 0.988928
4402.597175 0.988928
4402.613322 0.988928
4402.629469 0.988928
4402.645616 0.988929
4402.661763 0.988929
4402.677910 0.988929
4402.694057 0.988929
4402.710204 0.988930
4402.726351 0.988930
4402.742499 0.988930
4402.758646 0.988930
4402.774793 0.988931
4402.790941 0.988931
4402.807088 0.988931
4402.823236 0.988931
4402.839384 0.988932
4402.855531 0.988932
4402.871679 0.988932
4402.887827 0.988932
4402.903975 0.988933
4402.920123 0.988933
4402.936271 0.988933
4402.952419 0.988933
4402.968567 0.988934
4402.984715 0.988934
4403.000863 0.988934
4403.017011 0.988934
4403.033160 0.988935
4403.049308 0.988935
4403.065457 0.988935
4403.081605 0.988935
4403.097754 0.988936
4403.113902 0.988936
4403.130051 0.988936
4403.146200 0.988936
4403.162348 0.988937
4403.178497 0.988937
4403.194646 0.988937
4403.210795 0.988937
4403.226944 0.988938
4403.243093 0.988938
4403.259243 0.988938
4403.275392 0.988938
4403.291541 0.988939
4403.307690 0.988939
4403.323840 0.988939
4403.339989 0.988939
4403.356139 0.988940
4403.372288 0.988940
4403.388438 0.988940
4403.404588 0.988940
4403.420737 0.988941
4403.436887 0.988941
4403.453037 0.988941
4403.469187 0.988941
4403.485337 0.988942
4403.501487 0.988942
4403.517637 0.988942
4403.533787 0.988942
4403.549938 0.988943
4403.566088 0.988943
4403.582238 0.988943
4403.598389 0.988943
4403.614539 0.988944
4403.630690 0.988944
4403.646840 0.988944
4403.662991 0.988945
4403.679142 0.988945
4403.695292 0.988945
4403.711443 0.988945
4403.727594 0.988946
4403.743745 0.988946
4403.759896 0.988946
4403.776047 0.988946
4403.792198 0.988947
4403.808349 0.988947
4403.824501 0.988947
4403.840652 0.988947
4403.856803 0.988948
4403.872955 0.988948
4403.889106 0.988948
4403.905258 0.988948
4403.921409 0.988949
4403.937561 0.988949
4403.953713 0.988949
4403.969864 0.988949
4403.986016 0.988950
4404.002168 0.988950
4404.018320 0.988950
4404.034472 0.988950
4404.050624 0.988951
4404.066776 0.988951
4404.082928 0.988951
4404.099081 0.988951
4404.115233 0.988952
4404.131385 0.988952
4404.147538 0.988952
4404.163690 0.988952
4404.179843 0.988953
4404.195995 0.988953
4404.212148 0.988953
4404.228301 0.988953
4404.244454 0.988954
4404.260606 0.988954
4404.276759 0.988954
4404.292912 0.988954
4404.309065 0.988955
4404.325218 0.988955
4404.341371 0.988955
4404.357525 0.988955
4404.373678 0.988956
4404.389831 0.988956
4404.405985 0.988956
4404.422138 0.988956
4404.438291 0.988957
4404.454445 0.988957
4404.470599 0.988957
4404.486752 0.988957
4404.502906 0.988958
4404.519060 0.988958
4404.535214 0.988958
4404.551368 0.988958
4404.567522 0.988959
4404.583676 0.988959
4404.599830 0.988959
4404.615984 0.988959
4404.632138 0.988960
4404.648292 0.988960
4404.664447 0.988960
4404.680601 0.988960
4404.696755 0.988961
4404.712910 0.988961
4404.729064 0.988961
4404.745219 0.988961
4404.761374 0.988962
4404.777528 0.988962
4404.793683 0.988962
4404.809838 0.988962
4404.825993 0.988963
4404.842148 0.988963
4404.858303 0.988963
4404.874458 0.988963
4404.890613 0.988964
4404.906768 0.988964
4404.922924 0.988964
4404.939079 0.988965
4404.955234 0.988965
4404.971390 0.988965
4404.987545 0.988965
4405.003701 0.988966
4405.019857 0.988966
4405.036012 0.988966
4405.052168 0.988966
4405.068324 0.988967
4405.084480 0.988967
4405.100636 0.988967
4405.116791 0.988967
4405.132948 0.988968
4405.149104 0.988968
4405.165260 0.988968
4405.181416 0.988968
4405.197572 0.988969
4405.213729 0.988969
4405.229885 0.988969
4405.246041 0.988969
4405.262198 0.988970
4405.278355 0.988970
4405.294511 0.988970
4405.310668 0.988970
4405.326825 0.988971
4405.342981 0.988971
4405.359138 0.988971
4405.375295 0.988971
4405.391452 0.988972
4405.407609 0.988972
4405.423766 0.988972
4405.439923 0.988972
4405.456081 0.988973
4405.472238 0.988973
4405.488395 0.988973
4405.504553 0.988973
4405.520710 0.988974
4405.536868 0.988974
4405.553025 0.988974
4405.569183 0.988974
4405.585341 0.988975
4405.601498 0.988975
4405.617656 0.988975
4405.633814 0.988975
4405.649972 0.988976
4405.666130 0.988976
4405.682288 0.988976
4405.698446 0.988976
4405.714604 0.988977
4405.730762 0.988977
4405.746921 0.988977
4405.763079 0.988977
4405.779238 0.988978
4405.795396 0.988978
4405.811555 0.988978
4405.827713 0.988978
4405.843872 0.988979
4405.860030 0.988979
4405.876189 0.988979
4405.892348 0.988979
4405.908507 0.988980
4405.924666 0.988980
4405.940825 0.988980
4405.956984 0.988980
4405.973143 0.988981
4405.989302 0.988981
4406.005461 0.988981
4406.021621 0.988981
4406.037780 0.988982
4406.053939 0.988982
4406.070099 0.988982
4406.086258 0.988982
4406.102418 0.988983
4406.118578 0.988983
4406.134737 0.988983
4406.150897 0.988983
4406.167057 0.988984
4406.183217 0.988984
4406.199377 0.988984
4406.215537 0.988985
4406.231697 0.988985
4406.247857 0.988985
4406.264017 0.988985
4406.280178 0.988986
4406.296338 0.988986
4406.312498 0.988986
4406.328659 0.988986
4406.344819 0.988987
4406.360980 0.988987
4406.377140 0.988987
4406.393301 0.988987
4406.409462 0.988988
4406.425622 0.988988
4406.441783 0.988988
4406.457944 0.988988
4406.474105 0.988989
4406.490266 0.988989
4406.506427 0.988989
4406.522588 0.988989
4406.538749 0.988990
4406.554911 0.988990
4406.571072 0.988990
4406.587233 0.988990
4406.603395 0.988991
4406.619556 0.988991
4406.635718 0.988991
4406.651879 0.988991
4406.668041 0.988992
4406.684203 0.988992
4406.700365 0.988992
4406.716526 0.988992
4406.732688 0.988993
4406.748850 0.988993
4406.765012 0.988993
4406.781174 0.988993
4406.797337 0.988994
4406.813499 0.988994
4406.829661 0.988994
4406.845823 0.988994
4406.861986 0.988995
4406.878148 0.988995
4406.894311 0.988995
4406.910473 0.988995
4406.926636 0.988996
4406.942799 0.988996
4406.958961 0.988996
4406.975124 0.988996
4406.991287 0.988997
4407.007450 0.988997
4407.023613 0.988997
4407.039776 0.988997
4407.055939 0.988998
4407.072102 0.988998
4407.088265 0.988998
4407.104428 0.988998
4407.120592 0.988999
4407.136755 0.988999
4407.152919 0.988999
4407.169082 0.988999
4407.185246 0.989000
4407.201409 0.989000
4407.217573 0.989000
4407.233737 0.989000
4407.249901 0.989001
4407.266064 0.989001
4407.282228 0.989001
4407.298392 0.989001
4407.314556 0.989002
4407.330720 0.989002
4407.346885 0.989002
4407.363049 0.989002
4407.379213 0.989003
4407.395377 0.989003
4407.411542 0.989003
4407.427706 0.989003
4407.443871 0.989004
4407.460035 0.989004
4407.476200 0.989004
4407.492365 0.989005
4407.508529 0.989005
4407.524694 0.989005
4407.540859 0.989005
4407.557024 0.989006
4407.573189 0.989006
4407.589354 0.989006
4407.605519 0.989006
4407.621684 0.989007
4407.637850 0.989007
4407.654015 0.989007
4407.670180 0.989007
4407.686346 0.989008
4407.702511 0.989008
4407.718677 0.989008
4407.734842 0.989008
4407.751008 0.989009
4407.767173 0.989009
4407.783339 0.989009
4407.799505 0.989009
4407.815671 0.989010
4407.831837 0.989010
4407.848003 0.989010
4407.864169 0.989010
4407.880335 0.989011
4407.896501 0.989011
4407.912667 0.989011
4407.928834 0.989011
4407.945000 0.989012
4407.961166 0.989012
4407.977333 0.989012
4407.993499 0.989012
4408.009666 0.989013
4408.025833 0.989013
4408.041999 0.989013
4408.058166 0.989013
4408.074333 0.989014
4408.090500 0.989014
4408.106667 0.989014
4408.122834 0.989014
4408.139001 0.989015
4408.155168 0.989015
4408.171335 0.989015
4408.187502 0.989015
4408.203670 0.989016
4408.219837 0.989016
4408.236004 0.989016
4408.252172 0.989016
4408.268339 0.989017
4408.284507 0.989017
4408.300675 0.989017
4408.316842 0.989017
4408.333010 0.989018
4408.349178 0.989018
4408.365346 0.989018
