# wavelength_payne flux_payne
4685.503600 0.993202
4685.520784 0.993203
4685.537969 0.993203
4685.555153 0.993203
4685.572338 0.993203
4685.589522 0.993204
4685.606707 0.993204
4685.623892 0.993204
4685.641076 0.993204
4685.658261 0.993205
4685.675446 0.993205
4685.692631 0.993205
4685.709816 0.993205
4685.727001 0.993206
4685.744187 0.993206
4685.761372 0.993206
4685.778557 0.993206
4685.795743 0.993207
4685.812928 0.993207
4685.830114 0.993207
4685.847299 0.993207
4685.864485 0.993208
4685.881670 0.993208
4685.898856 0.993208
4685.916042 0.993208
4685.933228 0.993209
4685.950414 0.993209
4685.967600 0.993209
4685.984786 0.993209
4686.001972 0.993210
4686.019158 0.993210
4686.036345 0.993210
4686.053531 0.993210
4686.070717 0.993211
4686.087904 0.993211
4686.105090 0.993211
4686.122277 0.993211
4686.139463 0.993212
4686.156650 0.993212
4686.173837 0.993212
4686.191024 0.993212
4686.208211 0.993213
4686.225398 0.993213
4686.242585 0.993213
4686.259772 0.993213
4686.276959 0.993214
4686.294146 0.993214
4686.311333 0.993214
4686.328521 0.993214
4686.345708 0.993215
4686.362896 0.993215
4686.380083 0.993215
4686.397271 0.993216
4686.414458 0.993216
4686.431646 0.993216
4686.448834 0.993216
4686.466022 0.993217
4686.483209 0.993217
4686.500397 0.993217
4686.517585 0.993217
4686.534774 0.993218
4686.551962 0.993218
4686.569150 0.993218
4686.586338 0.993218
4686.603527 0.993219
4686.620715 0.993219
4686.637903 0.993219
4686.655092 0.993219
4686.672281 0.993220
4686.689469 0.993220
4686.706658 0.993220
4686.723847 0.993220
4686.741036 0.993221
4686.758224 0.993221
4686.775413 0.993221
4686.792602 0.993221
4686.809792 0.993222
4686.826981 0.993222
4686.844170 0.993222
4686.861359 0.993222
4686.878549 0.993223
4686.895738 0.993223
4686.912928 0.993223
4686.930117 0.993223
4686.947307 0.993224
4686.964496 0.993224
4686.981686 0.993224
4686.998876 0.993224
4687.016066 0.993225
4687.033256 0.993225
4687.050446 0.993225
4687.067636 0.993225
4687.084826 0.993226
4687.102016 0.993226
4687.119206 0.993226
4687.136396 0.993226
4687.153587 0.993227
4687.170777 0.993227
4687.187968 0.993227
4687.205158 0.993227
4687.222349 0.993228
4687.239540 0.993228
4687.256730 0.993228
4687.273921 0.993228
4687.291112 0.993229
4687.308303 0.993229
4687.325494 0.993229
4687.342685 0.993229
4687.359876 0.993230
4687.377067 0.993230
4687.394258 0.993230
4687.411450 0.993230
4687.428641 0.993231
4687.445833 0.993231
4687.463024 0.993231
4687.480216 0.993232
4687.497407 0.993232
4687.514599 0.993232
4687.531791 0.993232
4687.548982 0.993233
4687.566174 0.993233
4687.583366 0.993233
4687.600558 0.993233
4687.617750 0.993234
4687.634942 0.993234
4687.652135 0.993234
4687.669327 0.993234
4687.686519 0.993235
4687.703712 0.993235
4687.720904 0.993235
4687.738097 0.993235
4687.755289 0.993236
4687.772482 0.993236
4687.789674 0.993236
4687.806867 0.993236
4687.824060 0.993237
4687.841253 0.993237
4687.858446 0.993237
4687.875639 0.993237
4687.892832 0.993238
4687.910025 0.993238
4687.927218 0.993238
4687.944412 0.993238
4687.961605 0.993239
4687.978798 0.993239
4687.995992 0.993239
4688.013185 0.993239
4688.030379 0.993240
4688.047572 0.993240
4688.064766 0.993240
4688.081960 0.993240
4688.099154 0.993241
4688.116348 0.993241
4688.133542 0.993241
4688.150736 0.993241
4688.167930 0.993242
4688.185124 0.993242
4688.202318 0.993242
4688.219512 0.993242
4688.236707 0.993243
4688.253901 0.993243
4688.271095 0.993243
4688.288290 0.993243
4688.305485 0.993244
4688.322679 0.993244
4688.339874 0.993244
4688.357069 0.993244
4688.374264 0.993245
4688.391458 0.993245
4688.408653 0.993245
4688.425848 0.993245
4688.443043 0.993246
4688.460239 0.993246
4688.477434 0.993246
4688.494629 0.993247
4688.511824 0.993247
4688.529020 0.993247
4688.546215 0.993247
4688.563411 0.993248
4688.580606 0.993248
4688.597802 0.993248
4688.614998 0.993248
4688.632194 0.993249
4688.649389 0.993249
4688.666585 0.993249
4688.683781 0.993249
4688.700977 0.993250
4688.718173 0.993250
4688.735370 0.993250
4688.752566 0.993250
4688.769762 0.993251
4688.786959 0.993251
4688.804155 0.993251
4688.821351 0.993251
4688.838548 0.993252
4688.855745 0.993252
4688.872941 0.993252
4688.890138 0.993252
4688.907335 0.993253
4688.924532 0.993253
4688.941728 0.993253
4688.958925 0.993253
4688.976123 0.993254
4688.993320 0.993254
4689.010517 0.993254
4689.027714 0.993254
4689.044911 0.993255
4689.062109 0.993255
4689.079306 0.993255
4689.096504 0.993255
4689.113701 0.993256
4689.130899 0.993256
4689.148096 0.993256
4689.165294 0.993256
4689.182492 0.993257
4689.199690 0.993257
4689.216888 0.993257
4689.234086 0.993257
4689.251284 0.993258
4689.268482 0.993258
4689.285680 0.993258
4689.302878 0.993258
4689.320077 0.993259
4689.337275 0.993259
4689.354473 0.993259
4689.371672 0.993259
4689.388870 0.993260
4689.406069 0.993260
4689.423268 0.993260
4689.440467 0.993260
4689.457665 0.993261
4689.474864 0.993261
4689.492063 0.993261
4689.509262 0.993261
4689.526461 0.993262
4689.543660 0.993262
4689.560860 0.993262
4689.578059 0.993263
4689.595258 0.993263
4689.612457 0.993263
4689.629657 0.993263
4689.646856 0.993264
4689.664056 0.993264
4689.681256 0.993264
4689.698455 0.993264
4689.715655 0.993265
4689.732855 0.993265
4689.750055 0.993265
4689.767255 0.993265
4689.784455 0.993266
4689.801655 0.993266
4689.818855 0.993266
4689.836055 0.993266
4689.853255 0.993267
4689.870456 0.993267
4689.887656 0.993267
4689.904857 0.993267
4689.922057 0.993268
4689.939258 0.993268
4689.956458 0.993268
4689.973659 0.993268
4689.990860 0.993269
4690.008061 0.993269
4690.025261 0.993269
4690.042462 0.993269
4690.059663 0.993270
4690.076865 0.993270
4690.094066 0.993270
4690.111267 0.993270
4690.128468 0.993271
4690.145669 0.993271
4690.162871 0.993271
4690.180072 0.993271
4690.197274 0.993272
4690.214475 0.993272
4690.231677 0.993272
4690.248879 0.993272
4690.266081 0.993273
4690.283282 0.993273
4690.300484 0.993273
4690.317686 0.993273
4690.334888 0.993274
4690.352090 0.993274
4690.369293 0.993274
4690.386495 0.993274
4690.403697 0.993275
4690.420899 0.993275
4690.438102 0.993275
4690.455304 0.993275
4690.472507 0.993276
4690.489709 0.993276
4690.506912 0.993276
4690.524115 0.993276
4690.541318 0.993277
4690.558520 0.993277
4690.575723 0.993277
4690.592926 0.993277
4690.610129 0.993278
4690.627332 0.993278
4690.644536 0.993278
4690.661739 0.993279
4690.678942 0.993279
4690.696145 0.993279
4690.713349 0.993279
4690.730552 0.993280
4690.747756 0.993280
4690.764960 0.993280
4690.782163 0.993280
4690.799367 0.993281
4690.816571 0.993281
4690.833775 0.993281
4690.850978 0.993281
4690.868182 0.993282
4690.885386 0.993282
4690.902591 0.993282
4690.919795 0.993282
4690.936999 0.993283
4690.954203 0.993283
4690.971408 0.993283
4690.988612 0.993283
4691.005817 0.993284
4691.023021 0.993284
4691.040226 0.993284
4691.057430 0.993284
4691.074635 0.993285
4691.091840 0.993285
4691.109045 0.993285
4691.126250 0.993285
4691.143455 0.993286
4691.160660 0.993286
4691.177865 0.993286
4691.195070 0.993286
4691.212275 0.993287
4691.229481 0.993287
4691.246686 0.993287
4691.263891 0.993287
4691.281097 0.993288
4691.298303 0.993288
4691.315508 0.993288
4691.332714 0.993288
4691.349920 0.993289
4691.367125 0.993289
4691.384331 0.993289
4691.401537 0.993289
4691.418743 0.993290
4691.435949 0.993290
4691.453155 0.993290
4691.470362 0.993290
4691.487568 0.993291
4691.504774 0.993291
4691.521981 0.993291
4691.539187 0.993291
4691.556394 0.993292
4691.573600 0.993292
4691.590807 0.993292
4691.608013 0.993292
4691.625220 0.993293
4691.642427 0.993293
4691.659634 0.993293
4691.676841 0.993294
4691.694048 0.993294
4691.711255 0.993294
4691.728462 0.993294
4691.745669 0.993295
4691.762877 0.993295
4691.780084 0.993295
4691.797291 0.993295
4691.814499 0.993296
4691.831706 0.993296
4691.848914 0.993296
4691.866121 0.993296
4691.883329 0.993297
4691.900537 0.993297
4691.917745 0.993297
4691.934953 0.993297
4691.952161 0.993298
4691.969369 0.993298
4691.986577 0.993298
4692.003785 0.993298
4692.020993 0.993299
4692.038201 0.993299
4692.055410 0.993299
4692.072618 0.993299
4692.089827 0.993300
4692.107035 0.993300
4692.124244 0.993300
4692.141452 0.993300
4692.158661 0.993301
4692.175870 0.993301
4692.193079 0.993301
4692.210288 0.993301
4692.227497 0.993302
4692.244706 0.993302
4692.261915 0.993302
4692.279124 0.993302
4692.296333 0.993303
4692.313542 0.993303
4692.330752 0.993303
4692.347961 0.993303
4692.365171 0.993304
4692.382380 0.993304
4692.399590 0.993304
4692.416799 0.993304
4692.434009 0.993305
4692.451219 0.993305
4692.468429 0.993305
4692.485639 0.993305
4692.502849 0.993306
4692.520059 0.993306
4692.537269 0.993306
4692.554479 0.993306
4692.571689 0.993307
4692.588899 0.993307
4692.606110 0.993307
4692.623320 0.993307
4692.640531 0.993308
4692.657741 0.993308
4692.674952 0.993308
4692.692163 0.993308
4692.709373 0.993309
4692.726584 0.993309
4692.743795 0.993309
4692.761006 0.993310
4692.778217 0.993310
4692.795428 0.993310
4692.812639 0.993310
4692.829850 0.993311
4692.847061 0.993311
4692.864273 0.993311
4692.881484 0.993311
4692.898696 0.993312
4692.915907 0.993312
4692.933119 0.993312
4692.950330 0.993312
4692.967542 0.993313
4692.984754 0.993313
4693.001965 0.993313
4693.019177 0.993313
4693.036389 0.993314
4693.053601 0.993314
4693.070813 0.993314
4693.088025 0.993314
4693.105238 0.993315
4693.122450 0.993315
4693.139662 0.993315
4693.156875 0.993315
4693.174087 0.993316
4693.191300 0.993316
4693.208512 0.993316
4693.225725 0.993316
4693.242937 0.993317
4693.260150 0.993317
4693.277363 0.993317
4693.294576 0.993317
4693.311789 0.993318
4693.329002 0.993318
4693.346215 0.993318
4693.363428 0.993318
4693.380641 0.993319
4693.397854 0.993319
4693.415068 0.993319
4693.432281 0.993319
4693.449495 0.993320
4693.466708 0.993320
4693.483922 0.993320
4693.501135 0.993320
4693.518349 0.993321
4693.535563 0.993321
4693.552777 0.993321
4693.569991 0.993321
4693.587205 0.993322
4693.604419 0.993322
4693.621633 0.993322
4693.638847 0.993322
4693.656061 0.993323
4693.673275 0.993323
4693.690490 0.993323
4693.707704 0.993323
4693.724918 0.993324
4693.742133 0.993324
4693.759348 0.993324
4693.776562 0.993324
4693.793777 0.993325
4693.810992 0.993325
4693.828207 0.993325
4693.845421 0.993326
4693.862636 0.993326
4693.879851 0.993326
4693.897066 0.993326
4693.914282 0.993327
4693.931497 0.993327
4693.948712 0.993327
4693.965927 0.993327
4693.983143 0.993328
4694.000358 0.993328
4694.017574 0.993328
4694.034790 0.993328
4694.052005 0.993329
4694.069221 0.993329
4694.086437 0.993329
4694.103653 0.993329
4694.120868 0.993330
4694.138084 0.993330
4694.155300 0.993330
4694.172517 0.993330
4694.189733 0.993331
4694.206949 0.993331
4694.224165 0.993331
4694.241382 0.993331
4694.258598 0.993332
4694.275814 0.993332
4694.293031 0.993332
4694.310248 0.993332
4694.327464 0.993333
4694.344681 0.993333
4694.361898 0.993333
4694.379115 0.993333
4694.396332 0.993334
4694.413549 0.993334
4694.430766 0.993334
4694.447983 0.993334
4694.465200 0.993335
4694.482417 0.993335
4694.499634 0.993335
4694.516852 0.993335
4694.534069 0.993336
4694.551287 0.993336
4694.568504 0.993336
4694.585722 0.993336
4694.602940 0.993337
4694.620157 0.993337
4694.637375 0.993337
4694.654593 0.993337
4694.671811 0.993338
4694.689029 0.993338
4694.706247 0.993338
4694.723465 0.993338
4694.740683 0.993339
4694.757902 0.993339
4694.775120 0.993339
4694.792338 0.993339
4694.809557 0.993340
4694.826775 0.993340
4694.843994 0.993340
4694.861212 0.993341
4694.878431 0.993341
4694.895650 0.993341
4694.912869 0.993341
4694.930088 0.993342
4694.947306 0.993342
4694.964526 0.993342
4694.981745 0.993342
4694.998964 0.993343
4695.016183 0.993343
4695.033402 0.993343
4695.050621 0.993343
4695.067841 0.993344
4695.085060 0.993344
4695.102280 0.993344
4695.119499 0.993344
4695.136719 0.993345
4695.153939 0.993345
4695.171159 0.993345
4695.188378 0.993345
4695.205598 0.993346
4695.222818 0.993346
4695.240038 0.993346
4695.257258 0.993346
4695.274478 0.993347
4695.291699 0.993347
4695.308919 0.993347
4695.326139 0.993347
4695.343360 0.993348
4695.360580 0.993348
4695.377801 0.993348
4695.395021 0.993348
4695.412242 0.993349
4695.429463 0.993349
4695.446683 0.993349
4695.463904 0.993349
4695.481125 0.993350
4695.498346 0.993350
4695.515567 0.993350
4695.532788 0.993350
4695.550009 0.993351
4695.567231 0.993351
4695.584452 0.993351
4695.601673 0.993351
4695.618895 0.993352
4695.636116 0.993352
4695.653338 0.993352
4695.670559 0.993352
4695.687781 0.993353
4695.705003 0.993353
4695.722224 0.993353
4695.739446 0.993353
4695.756668 0.993354
4695.773890 0.993354
4695.791112 0.993354
4695.808334 0.993354
4695.825556 0.993355
4695.842779 0.993355
4695.860001 0.993355
4695.877223 0.993355
4695.894446 0.993356
4695.911668 0.993356
4695.928891 0.993356
4695.946113 0.993357
4695.963336 0.993357
4695.980559 0.993357
4695.997781 0.993357
4696.015004 0.993358
4696.032227 0.993358
4696.049450 0.993358
4696.066673 0.993358
4696.083896 0.993359
4696.101120 0.993359
4696.118343 0.993359
4696.135566 0.993359
4696.152789 0.993360
4696.170013 0.993360
4696.187236 0.993360
4696.204460 0.993360
4696.221684 0.993361
4696.238907 0.993361
4696.256131 0.993361
4696.273355 0.993361
4696.290579 0.993362
4696.307803 0.993362
4696.325027 0.993362
4696.342251 0.993362
4696.359475 0.993363
4696.376699 0.993363
4696.393923 0.993363
4696.411148 0.993363
4696.428372 0.993364
4696.445596 0.993364
4696.462821 0.993364
4696.480045 0.993364
4696.497270 0.993365
4696.514495 0.993365
4696.531719 0.993365
4696.548944 0.993365
4696.566169 0.993366
4696.583394 0.993366
4696.600619 0.993366
4696.617844 0.993366
4696.635069 0.993367
4696.652295 0.993367
4696.669520 0.993367
4696.686745 0.993367
4696.703971 0.993368
4696.721196 0.993368
4696.738421 0.993368
4696.755647 0.993368
4696.772873 0.993369
4696.790098 0.993369
4696.807324 0.993369
4696.824550 0.993369
4696.841776 0.993370
4696.859002 0.993370
4696.876228 0.993370
4696.893454 0.993370
4696.910680 0.993371
4696.927906 0.993371
4696.945133 0.993371
4696.962359 0.993371
4696.979585 0.993372
4696.996812 0.993372
4697.014038 0.993372
4697.031265 0.993373
4697.048492 0.993373
4697.065718 0.993373
4697.082945 0.993373
4697.100172 0.993374
4697.117399 0.993374
4697.134626 0.993374
4697.151853 0.993374
4697.169080 0.993375
4697.186307 0.993375
4697.203534 0.993375
4697.220761 0.993375
4697.237989 0.993376
4697.255216 0.993376
4697.272444 0.993376
4697.289671 0.993376
4697.306899 0.993377
4697.324126 0.993377
4697.341354 0.993377
4697.358582 0.993377
4697.375810 0.993378
4697.393038 0.993378
4697.410266 0.993378
4697.427494 0.993378
4697.444722 0.993379
4697.461950 0.993379
4697.479178 0.993379
4697.496407 0.993379
4697.513635 0.993380
4697.530863 0.993380
4697.548092 0.993380
4697.565320 0.993380
4697.582549 0.993381
4697.599778 0.993381
4697.617006 0.993381
4697.634235 0.993381
4697.651464 0.993382
4697.668693 0.993382
4697.685922 0.993382
4697.703151 0.993382
4697.720380 0.993383
4697.737609 0.993383
4697.754839 0.993383
4697.772068 0.993383
4697.789297 0.993384
4697.806527 0.993384
4697.823756 0.993384
4697.840986 0.993384
4697.858215 0.993385
4697.875445 0.993385
4697.892675 0.993385
4697.909905 0.993385
4697.927134 0.993386
4697.944364 0.993386
4697.961594 0.993386
4697.978824 0.993386
4697.996055 0.993387
4698.013285 0.993387
4698.030515 0.993387
4698.047745 0.993388
4698.064976 0.993388
4698.082206 0.993388
4698.099437 0.993388
4698.116667 0.993389
4698.133898 0.993389
4698.151129 0.993389
4698.168359 0.993389
4698.185590 0.993390
4698.202821 0.993390
4698.220052 0.993390
4698.237283 0.993390
4698.254514 0.993391
4698.271745 0.993391
4698.288976 0.993391
4698.306208 0.993391
4698.323439 0.993392
4698.340670 0.993392
4698.357902 0.993392
4698.375133 0.993392
4698.392365 0.993393
4698.409597 0.993393
4698.426828 0.993393
4698.444060 0.993393
4698.461292 0.993394
4698.478524 0.993394
4698.495756 0.993394
4698.512988 0.993394
4698.530220 0.993395
4698.547452 0.993395
4698.564684 0.993395
4698.581916 0.993395
4698.599149 0.993396
4698.616381 0.993396
4698.633614 0.993396
4698.650846 0.993396
4698.668079 0.993397
4698.685311 0.993397
4698.702544 0.993397
4698.719777 0.993397
4698.737010 0.993398
4698.754243 0.993398
4698.771476 0.993398
4698.788709 0.993398
4698.805942 0.993399
4698.823175 0.993399
4698.840408 0.993399
4698.857641 0.993399
4698.874875 0.993400
4698.892108 0.993400
4698.909342 0.993400
4698.926575 0.993400
4698.943809 0.993401
4698.961042 0.993401
4698.978276 0.993401
4698.995510 0.993401
4699.012744 0.993402
4699.029978 0.993402
4699.047212 0.993402
4699.064446 0.993402
4699.081680 0.993403
4699.098914 0.993403
4699.116148 0.993403
4699.133383 0.993404
4699.150617 0.993404
4699.167851 0.993404
4699.185086 0.993404
4699.202320 0.993405
4699.219555 0.993405
4699.236790 0.993405
4699.254024 0.993405
4699.271259 0.993406
4699.288494 0.993406
4699.305729 0.993406
4699.322964 0.993406
4699.340199 0.993407
4699.357434 0.993407
4699.374669 0.993407
4699.391905 0.993407
4699.409140 0.993408
4699.426375 0.993408
4699.443611 0.993408
4699.460846 0.993408
4699.478082 0.993409
4699.495317 0.993409
4699.512553 0.993409
4699.529789 0.993409
4699.547025 0.993410
4699.564260 0.993410
4699.581496 0.993410
4699.598732 0.993410
4699.615968 0.993411
4699.633205 0.993411
4699.650441 0.993411
4699.667677 0.993411
4699.684913 0.993412
4699.702150 0.993412
4699.719386 0.993412
4699.736623 0.993412
4699.753859 0.993413
4699.771096 0.993413
4699.788333 0.993413
4699.805569 0.993413
4699.822806 0.993414
4699.840043 0.993414
4699.857280 0.993414
4699.874517 0.993414
4699.891754 0.993415
4699.908991 0.993415
4699.926228 0.993415
4699.943466 0.993415
4699.960703 0.993416
4699.977940 0.993416
4699.995178 0.993416
4700.012415 0.993416
4700.029653 0.993417
4700.046891 0.993417
4700.064128 0.993417
4700.081366 0.993417
4700.098604 0.993418
4700.115842 0.993418
4700.133080 0.993418
4700.150318 0.993418
4700.167556 0.993419
4700.184794 0.993419
4700.202032 0.993419
4700.219271 0.993420
4700.236509 0.993420
4700.253747 0.993420
4700.270986 0.993420
4700.288224 0.993421
4700.305463 0.993421
4700.322702 0.993421
4700.339940 0.993421
4700.357179 0.993422
4700.374418 0.993422
4700.391657 0.993422
4700.408896 0.993422
4700.426135 0.993423
4700.443374 0.993423
4700.460613 0.993423
4700.477852 0.993423
4700.495092 0.993424
4700.512331 0.993424
4700.529570 0.993424
4700.546810 0.993424
4700.564049 0.993425
4700.581289 0.993425
4700.598529 0.993425
4700.615768 0.993425
4700.633008 0.993426
4700.650248 0.993426
4700.667488 0.993426
4700.684728 0.993426
4700.701968 0.993427
4700.719208 0.993427
4700.736448 0.993427
4700.753689 0.993427
4700.770929 0.993428
4700.788169 0.993428
4700.805410 0.993428
4700.822650 0.993428
4700.839891 0.993429
4700.857131 0.993429
4700.874372 0.993429
4700.891613 0.993429
4700.908854 0.993430
4700.926094 0.993430
4700.943335 0.993430
4700.960576 0.993430
4700.977817 0.993431
4700.995059 0.993431
4701.012300 0.993431
4701.029541 0.993431
4701.046782 0.993432
4701.064024 0.993432
4701.081265 0.993432
4701.098507 0.993432
4701.115748 0.993433
4701.132990 0.993433
4701.150232 0.993433
4701.167473 0.993433
4701.184715 0.993434
4701.201957 0.993434
4701.219199 0.993434
4701.236441 0.993435
4701.253683 0.993435
4701.270925 0.993435
4701.288167 0.993435
4701.305410 0.993436
4701.322652 0.993436
4701.339894 0.993436
4701.357137 0.993436
4701.374379 0.993437
4701.391622 0.993437
4701.408865 0.993437
4701.426107 0.993437
4701.443350 0.993438
4701.460593 0.993438
4701.477836 0.993438
4701.495079 0.993438
4701.512322 0.993439
4701.529565 0.993439
4701.546808 0.993439
4701.564051 0.993439
4701.581294 0.993440
4701.598538 0.993440
4701.615781 0.993440
4701.633025 0.993440
4701.650268 0.993441
4701.667512 0.993441
4701.684755 0.993441
4701.701999 0.993441
4701.719243 0.993442
4701.736487 0.993442
4701.753731 0.993442
4701.770975 0.993442
4701.788219 0.993443
4701.805463 0.993443
4701.822707 0.993443
4701.839951 0.993443
4701.857195 0.993444
4701.874440 0.993444
4701.891684 0.993444
4701.908929 0.993444
4701.926173 0.993445
4701.943418 0.993445
4701.960662 0.993445
4701.977907 0.993445
4701.995152 0.993446
4702.012397 0.993446
4702.029642 0.993446
4702.046887 0.993446
4702.064132 0.993447
4702.081377 0.993447
4702.098622 0.993447
4702.115867 0.993447
4702.133113 0.993448
4702.150358 0.993448
4702.167603 0.993448
4702.184849 0.993448
4702.202094 0.993449
4702.219340 0.993449
4702.236586 0.993449
4702.253831 0.993449
4702.271077 0.993450
4702.288323 0.993450
4702.305569 0.993450
4702.322815 0.993451
4702.340061 0.993451
4702.357307 0.993451
4702.374553 0.993451
4702.391800 0.993452
4702.409046 0.993452
4702.426292 0.993452
4702.443539 0.993452
4702.460785 0.993453
4702.478032 0.993453
4702.495278 0.993453
4702.512525 0.993453
4702.529772 0.993454
4702.547019 0.993454
4702.564266 0.993454
4702.581513 0.993454
4702.598760 0.993455
4702.616007 0.993455
4702.633254 0.993455
4702.650501 0.993455
4702.667748 0.993456
4702.684996 0.993456
4702.702243 0.993456
4702.719490 0.993456
4702.736738 0.993457
4702.753985 0.993457
4702.771233 0.993457
4702.788481 0.993457
4702.805729 0.993458
4702.822976 0.993458
4702.840224 0.993458
4702.857472 0.993458
4702.874720 0.993459
4702.891968 0.993459
4702.909216 0.993459
4702.926465 0.993459
4702.943713 0.993460
4702.960961 0.993460
4702.978210 0.993460
4702.995458 0.993460
4703.012707 0.993461
4703.029955 0.993461
4703.047204 0.993461
4703.064453 0.993461
4703.081701 0.993462
4703.098950 0.993462
4703.116199 0.993462
4703.133448 0.993462
4703.150697 0.993463
4703.167946 0.993463
4703.185195 0.993463
4703.202445 0.993463
4703.219694 0.993464
4703.236943 0.993464
4703.254193 0.993464
4703.271442 0.993464
4703.288692 0.993465
4703.305941 0.993465
4703.323191 0.993465
4703.340441 0.993466
4703.357690 0.993466
4703.374940 0.993466
4703.392190 0.993466
4703.409440 0.993467
4703.426690 0.993467
4703.443940 0.993467
4703.461190 0.993467
4703.478441 0.993468
4703.495691 0.993468
4703.512941 0.993468
4703.530192 0.993468
4703.547442 0.993469
4703.564693 0.993469
4703.581943 0.993469
4703.599194 0.993469
4703.616445 0.993470
4703.633696 0.993470
4703.650947 0.993470
4703.668197 0.993470
4703.685448 0.993471
4703.702699 0.993471
4703.719951 0.993471
4703.737202 0.993471
4703.754453 0.993472
4703.771704 0.993472
4703.788956 0.993472
4703.806207 0.993472
4703.823459 0.993473
4703.840710 0.993473
4703.857962 0.993473
4703.875214 0.993473
4703.892465 0.993474
4703.909717 0.993474
4703.926969 0.993474
4703.944221 0.993474
4703.961473 0.993475
4703.978725 0.993475
4703.995977 0.993475
4704.013229 0.993475
4704.030482 0.993476
4704.047734 0.993476
4704.064986 0.993476
4704.082239 0.993476
4704.099491 0.993477
4704.116744 0.993477
4704.133996 0.993477
4704.151249 0.993477
4704.168502 0.993478
4704.185755 0.993478
4704.203008 0.993478
4704.220261 0.993478
4704.237514 0.993479
4704.254767 0.993479
4704.272020 0.993479
4704.289273 0.993479
4704.306526 0.993480
4704.323780 0.993480
4704.341033 0.993480
4704.358286 0.993480
4704.375540 0.993481
4704.392794 0.993481
4704.410047 0.993481
4704.427301 0.993482
4704.444555 0.993482
4704.461809 0.993482
4704.479062 0.993482
4704.496316 0.993483
4704.513570 0.993483
4704.530825 0.993483
4704.548079 0.993483
4704.565333 0.993484
4704.582587 0.993484
4704.599842 0.993484
4704.617096 0.993484
4704.634350 0.993485
4704.651605 0.993485
4704.668860 0.993485
4704.686114 0.993485
4704.703369 0.993486
4704.720624 0.993486
4704.737879 0.993486
4704.755133 0.993486
4704.772388 0.993487
4704.789643 0.993487
4704.806899 0.993487
4704.824154 0.993487
4704.841409 0.993488
4704.858664 0.993488
4704.875920 0.993488
4704.893175 0.993488
4704.910431 0.993489
4704.927686 0.993489
4704.944942 0.993489
4704.962197 0.993489
4704.979453 0.993490
4704.996709 0.993490
4705.013965 0.993490
4705.031221 0.993490
4705.048477 0.993491
4705.065733 0.993491
4705.082989 0.993491
4705.100245 0.993491
4705.117501 0.993492
4705.134758 0.993492
4705.152014 0.993492
4705.169270 0.993492
4705.186527 0.993493
4705.203783 0.993493
4705.221040 0.993493
4705.238297 0.993493
4705.255553 0.993494
4705.272810 0.993494
4705.290067 0.993494
4705.307324 0.993494
4705.324581 0.993495
4705.341838 0.993495
4705.359095 0.993495
4705.376353 0.993495
4705.393610 0.993496
4705.410867 0.993496
4705.428124 0.993496
4705.445382 0.993496
4705.462639 0.993497
4705.479897 0.993497
4705.497155 0.993497
4705.514412 0.993498
4705.531670 0.993498
4705.548928 0.993498
4705.566186 0.993498
4705.583444 0.993499
4705.600702 0.993499
4705.617960 0.993499
4705.635218 0.993499
4705.652476 0.993500
4705.669734 0.993500
4705.686993 0.993500
4705.704251 0.993500
4705.721510 0.993501
4705.738768 0.993501
4705.756027 0.993501
4705.773285 0.993501
4705.790544 0.993502
4705.807803 0.993502
4705.825062 0.993502
4705.842321 0.993502
4705.859580 0.993503
4705.876839 0.993503
4705.894098 0.993503
4705.911357 0.993503
4705.928616 0.993504
4705.945875 0.993504
4705.963135 0.993504
4705.980394 0.993504
4705.997654 0.993505
4706.014913 0.993505
4706.032173 0.993505
4706.049432 0.993505
4706.066692 0.993506
4706.083952 0.993506
4706.101212 0.993506
4706.118472 0.993506
4706.135732 0.993507
4706.152992 0.993507
4706.170252 0.993507
4706.187512 0.993507
4706.204772 0.993508
4706.222032 0.993508
4706.239293 0.993508
4706.256553 0.993508
4706.273814 0.993509
4706.291074 0.993509
4706.308335 0.993509
4706.325596 0.993509
4706.342856 0.993510
4706.360117 0.993510
4706.377378 0.993510
4706.394639 0.993510
4706.411900 0.993511
4706.429161 0.993511
4706.446422 0.993511
4706.463683 0.993511
4706.480945 0.993512
4706.498206 0.993512
4706.515467 0.993512
4706.532729 0.993513
4706.549990 0.993513
4706.567252 0.993513
4706.584513 0.993513
4706.601775 0.993514
4706.619037 0.993514
4706.636299 0.993514
4706.653560 0.993514
4706.670822 0.993515
4706.688084 0.993515
4706.705346 0.993515
4706.722609 0.993515
4706.739871 0.993516
4706.757133 0.993516
4706.774395 0.993516
4706.791658 0.993516
4706.808920 0.993517
4706.826183 0.993517
4706.843445 0.993517
4706.860708 0.993517
4706.877971 0.993518
4706.895233 0.993518
4706.912496 0.993518
4706.929759 0.993518
4706.947022 0.993519
4706.964285 0.993519
4706.981548 0.993519
4706.998811 0.993519
4707.016074 0.993520
4707.033338 0.993520
4707.050601 0.993520
4707.067864 0.993520
4707.085128 0.993521
4707.102391 0.993521
4707.119655 0.993521
4707.136919 0.993521
4707.154182 0.993522
4707.171446 0.993522
4707.188710 0.993522
4707.205974 0.993522
4707.223238 0.993523
4707.240502 0.993523
4707.257766 0.993523
4707.275030 0.993523
4707.292294 0.993524
4707.309559 0.993524
4707.326823 0.993524
4707.344087 0.993524
4707.361352 0.993525
4707.378616 0.993525
